1076	As a matter of fact, so I know Sundar	En fait, je connais Sundar Pichai,
1077	Pichai. I work CEO of Alphabet, Google's	le PDG d’Alphabet, la maison mère de Google.
1078	parent company. an amazing human being	C’est quelqu’un d’extraordinaire,
1079	on in all honesty. I know Demis Hassabis	sincèrement. Je connais aussi Demis Hassabis,
1080	is amazing human being. Okay. Uh you	un homme formidable. Ce sont des
1081	know these are are ethical incredible uh	gens éthiques, brillants, humanistes.
1082	humans at heart. They have no choice.	Mais ils n’ont pas le choix.
1083	Uh Sundar by law	Par la loi,
1084	is uh demanded to take care of his his	il doit défendre
1085	shareholder value. That's that is his	la valeur pour ses actionnaires. C’est son
1086	job.	travail.
1087	>> But Sundar you said you know him. You used	>> Mais Sundar, tu le connais, tu travaillais chez Google.
1088	to work at Google.	
1089	>> Yeah. He's not going to do anything that	>> Oui. Il ne fera rien qu’il pense nuire à l’humanité.
1090	he thinks is going to harm humanity.	
1091	>> But if if he does not continue to	>> Mais s’il n’avance pas sur l’IA,
1092	advance AI, that by definition uh uh uh	par définition, cela contredit
1093	contradicts his responsibility as the	ses responsabilités de PDG
1094	CEO of a publicly traded company, he is	d’une société cotée. Il est
1095	liable by law to continue to advance the	légalement tenu de faire progresser
1096	agenda. There's absolutely no doubt	cette mission. Aucun doute là‑dessus.
1097	about it. Now, so but but he's a good	Cela dit, c’est quelqu’un de bien,
1098	person at heart. Deis is a good person	Demis aussi. Ils essaient vraiment
1099	at heart. So they're trying so hard to	de rendre ça sûr,
1100	make it safe. Okay? As much as they can.	dans la mesure du possible.
1101	Reality however is the the the disruptor	Mais la réalité, c’est que le “disrupteur”,
1102	the Altman as a brand doesn't care that	l’“Altman‑marque”, lui, s’en soucie peu.
1103	much.	
1104	>> How do you know that?	>> Comment peux‑tu affirmer ça ?
1105	>> In reality the disruptor is someone that	>> En réalité, un disrupteur, c’est quelqu’un
1106	comes in with the objective of I don't	qui arrive en voulant : “Je n’aime pas le statu quo,
1107	like the status quo. I have a different	j’ai une autre approche.”
1108	approach. And that different approach if	Et cette autre approche, si tu regardes
1109	you just look at the story was we are a	l’histoire, c’est : “Nous sommes une
1110	nonforprofit that is funded mostly by	organisation à but non lucratif
1111	Elon Musk money. It's not entirely by	financée surtout par l’argent d’Elon Musk,
1112	Elon Musk money. So context for people	pas uniquement, mais surtout.” Pour recontextualiser
1113	that might not understand OpenAI. The	pour ceux qui ne connaissent pas OpenAI :
1114	reason I always give context is funnily	et, petite anecdote, si je donne toujours
1115	enough I think I told you this last	du contexte, c’est parce que — je te l’avais dit —
1116	time. I went to a prison where they play	je suis allé dans une prison où
1117	the D of CEO.	ils écoutent le podcast *The Diary of a CEO*.
1118	>> No way.	>> Sans blague ?
1119	>> So they play the D of CO and I think	>> Oui, ils écoutent *The D of C O*, dans peut‑être
1120	it's 50 prisons in the UK to young	50 prisons au Royaume‑Uni, auprès de jeunes détenus,
1121	offenders	—
1122	>> and no violence there.	>> et sans violence, apparemment ?
1123	>> Well, I don't know. I can't I can't I	>> Eh bien, je ne sais pas, je ne peux pas dire
1124	can't tell you whether violence has gone	si la violence a augmenté ou baissé,
1125	up or down. But I was in the cell with	mais j’étais dans la cellule d’un
1126	one of the prisoners, a young a young	jeune prisonnier noir,
1127	black guy, and I was in his cell for for	et j’y suis resté un moment,
1128	a little while. I was reading through	en lisant son projet d’entreprise, etc.
1129	his business plan, etc. And I said, "You	Et je lui ai dit : “Tu sais,
1130	know what? You need to listen to this	tu devrais écouter cette
1131	conversation that I did with Mo Gawdat."	conversation que j’ai eue avec Mo Gawdat.”
1132	So I he has a little screen in his cell.	Il avait un petit écran dans sa cellule,
1133	So I pulled it up, you know, our first	alors j’y ai lancé notre première
1134	conversation. I said, "You should listen	conversation. Je lui ai dit : “Écoute celle‑ci.”
1135	to that one." And he said to me, he	Et il m’a répondu :
1136	said, "I can't listen to that one cuz	“Je ne peux pas écouter ça, vous utilisez
1137	you guys use big words."	trop de grands mots.”
1138	>> So ever since that day, which was about	>> Depuis ce jour‑là —
1139	>> I noticed that about days four years	il y a environ quatre ans, d’ailleurs —
1140	ago, sorry.	—
1141	>> I've always whenever I hear a big word,	>> à chaque fois que j’entends un mot compliqué,
1142	I think about this kid.	je pense à ce garçon.
1143	>> Yeah.	>> Oui.
1144	>> And I say like give context. So even	>> Alors je me dis : “Donne le contexte.”
1145	with the you're about to explain what	même quand tu vas expliquer ce qu’est
1146	OpenAI is, I know he won't know what	OpenAI, je sais qu’il ne connaîtrait pas
1147	OpenAI's origin story was. That's why	l’origine d’OpenAI. Voilà pourquoi
1148	I'm	je fais ça.
1149	>> I think that's a wonderful practice in	>> C’est une très belle habitude,
1150	general. By the way, even, you know,	d’ailleurs. Même moi, tu sais,
1151	being a non native English speaker,	qui ne suis pas anglophone natif,
1152	>> you'll be amazed how often a word is	>> tu serais surpris de voir combien de fois
1153	said to me and I I'm like, yeah, don't	on me dit un mot et je me dis : “Je n’ai aucune idée
1154	know what that means.	de ce que ça veut dire.”
1155	>> So, like I've actually never said this	>> Bref, je ne l’ai jamais dit publiquement,
1156	publicly before, but I now see it as my	mais je vois désormais comme ma responsabilité
1157	responsibility to be to to keep the draw	de maintenir le pont‑levis
1158	the drawbridge	de l’accessibilité
1159	to accessibility of these conversations	à ces conversations
1160	down for him. So, whenever I whenever	ouvert pour lui. Donc, chaque fois
1161	there's a word that at some point in my	qu’un mot m’était inconnu à une époque,
1162	life I didn't know what it meant,	—
1163	>> I will go back. I was like, what does	>> je reviens en arrière : “Qu’est‑ce que ça veut dire ?”
1164	that mean? I think that I've noticed	>> Oui, j’ai remarqué ça
1165	that in the you know more and more in	dans ton podcast, de plus en plus,
1166	your podcast and I really appreciate and	et je trouve ça génial. On affiche
1167	we also show it on the screen sometimes.	parfois le mot à l’écran aussi.
1168	>> I think that's wonderful. I mean the	>> C’est formidable. L’histoire d’OpenAI,
1169	the the origin story of OpenAI is as	d’ailleurs, comme son nom l’indique,
1170	the name suggests it's open source. It's	était *open source*. C’était
1171	for the public good. It was an in you	pour le bien commun. C’était,
1172	know intended in Elon Musk's words to	pour reprendre les mots d’Elon Musk,
1173	save the world from the dangers of AI	pour “sauver le monde des dangers de l’IA”.
1174	right so they were doing research on	Ils faisaient donc de la recherche,
1175	that and then you know there was the	et puis il y a eu ce
1176	disagreement between Sam Altman and and	désaccord entre Sam Altman et Elon.
1177	Elon somehow Elon ends up being out of	Et d’une façon ou d’une autre, Elon s’est retrouvé
1178	uh of uh of OpenAI. I think there was a	dehors : évincé d’OpenAI.
1179	moment in time where he tried to take it	Il a tenté de la reprendre, le conseil
1180	back and you know the board rejected it	l’a refusé, ou quelque chose du genre.
1181	or some something like that. most of the	—
1182	uh top um safety engineers, the top	La plupart des ingénieurs en sécurité,
1183	technical teams in OpenAI left in 2023	les meilleures équipes techniques d’OpenAI,
1184	2024 openly saying we're not concerned	ont quitté l’entreprise en 2023‑2024 en disant
1185	with safety anymore. It moves from being	qu’ils ne se sentaient plus concernés par la sécurité.
1186	a nonforprofit to being one of the most	OpenAI est passée d’une association
1187	valued companies in the world. There are	à l’une des entreprises les plus valorisées du monde.
1188	billions of dollars at stake, right? And	Il y a des milliards de dollars en jeu. Et
1189	if you if you tell me that Sam Altman is	si tu me dis que Sam Altman agit
1190	out there trying to help humanity, let's	pour aider l’humanité, je te dirai :
1191	let's suggest to him and say, "Hey, do	« Propose‑lui donc de le faire gratuitement :
